Título_Inmueble,Dirección_Inmueble,Latitud,Longitud,Rubro,Nombre,Dirección,Lugar_Place_ID
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Padres Ok,"Rosario Sur 155, Las Condes, Santiago",ChIJR-n_It7OYpYRvXmiCb5Oc_k
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Max Denegri - Zapatos con Plataforma,"Avda, Alonso de Córdova 6188, Las Condes, Las Condes",ChIJI0QUsd3OYpYRCmeaG8GJLB0
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Bata,"Local 45,, Avenida Manquehue Sur 31, Las Condes, Las Condes",ChIJSyuhw93OYpYRnVmlMfICN6o
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Niu Sushi,"Avenida Apoquindo 5729, Local 7, Las Condes",ChIJc0PnO97OYpYRpJ167RGTGEg
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Trimagen,"Avenida Manquehue Sur 520, Santiago, Santiago",ChIJry7mbOfOYpYRCYWlLt0MbyE
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Asoc Chilena de Empresas de Tecnologías de Información A G,"Avenida Apoquindo 5950, piso 20 oficina 102, Las Condes",ChIJtxbyIWrPYpYRzli1LCBfOvc
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Ansonia,"Avenida Manquehue Sur 31, 38 42, Las Condes",ChIJSyuhw93OYpYR5LeDcn7YDZM
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Store Sara Nieto Apumanque,"Local 500, Apumanque, Avenida Manquehue Sur 31, Las Condes, Las Condes",ChIJSyuhw93OYpYROTkRAnckhSk
Departamento En Arriendo En Las Condes,"Carlos Xii, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",-33.4098734,-70.5673477,supermercado,Las Condes,Las Condes,ChIJvbTaqBnPYpYRaQIY75xHwZM
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Impopartes S.A,"Avenida Las Condes 12803, Local 10 Piso -1, Santiago",ChIJA9BRQ_3diZYR5sY8TlE4hTI
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Supermercado Lider,"Avenida Las Condes 12916, Lo Barnechea",ChIJGxcPOPDLYpYRlCImtfubmLs
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Volta Digital,"Camino San Antonio 99, Las Condes, Las Condes",ChIJ-d5NqfHLYpYRN2bZZflQ48Q
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Ashley Furniture HomeStore,"Avenida Las Condes 12680, Lo Barnechea, Lo Barnechea",ChIJ-eEZrfrLYpYRnLjq6uBPWzY
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Servipag,"Avenida Las Condes 12916, Lo Barnechea",ChIJH4Y8yMjIYpYRsEgGm9blzHg
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Seguros Falabella,"Las Condes Int 3, Lo Barnechea, Lo Barnechea",ChIJ-Sa5lvrLYpYRnDnxlPMLfak
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Alto Ají Seco,"Avenida Las Condes 13137, Las Condes, Las Condes",ChIJmVk_v_HLYpYRzMooYugPR7w
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Mom and I,"Fray Montalva 77, Las Condes, Las Condes",ChIJY7CIl_HLYpYRAQn08lLbNYM
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Bmw Mini,"Avenida Las Condes 12907, Las Condes, Las Condes",ChIJaz7WQPDLYpYRaKJoPTKp1Vk
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,B Glam,"Avenida Las Condes 12803, local 10 a7, Las Condes",ChIJ_Ws_dvDLYpYR4cfI__FfHkQ
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,UDD Ventures,"Avenida Las Condes 12461, Las Condes",ChIJ48xbXX_FYpYRX7bNAGi08DE
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Novohit Chile,"Av. Las Condes 12461 Torre 3, Oficina 503, Las Condes",ChIJ4aoe8vrLYpYRAtC0GML0RH4
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Centro de Investigación en Complejidad Social,"Avenida Las Condes 12461, Las Condes, Las Condes",ChIJHwr_jfrLYpYRBsiN4FGNgeY
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Queirolo Autos,"Avenida Las Condes 12461, Local 4A, Las Condes, Las Condes",ChIJ8dmn3SzJYpYRVtslGKxcWj4
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,GESTARIA | Desarrollo y Gestión,"Avenida Las Condes 12461, Of. 907, Las Condes",ChIJiUKniEDPYpYRsiB4ssRBCn0
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Sportlife Puente Nuevo,"Avenida Las Condes 12916, Santiago, Santiago",ChIJKcobOPDLYpYRqLjygTcn-zA
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Lincoln International Academy,"Avenida Las Condes 13150, Lo Barnechea, Lo Barnechea",ChIJy1Y3x_HLYpYRkuHB24hKfs8
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Carolina S,"La Cabaña 123, Las Condes",ChIJndwkEQDLYpYR--NS7-w1i-Y
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,restaurante,Las Condes,Las Condes,ChIJvbTaqBnPYpYRaQIY75xHwZM
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Impopartes S.A,"Avenida Las Condes 12803, Local 10 Piso -1, Santiago",ChIJA9BRQ_3diZYR5sY8TlE4hTI
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Supermercado Lider,"Avenida Las Condes 12916, Lo Barnechea",ChIJGxcPOPDLYpYRlCImtfubmLs
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Volta Digital,"Camino San Antonio 99, Las Condes, Las Condes",ChIJ-d5NqfHLYpYRN2bZZflQ48Q
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Ashley Furniture HomeStore,"Avenida Las Condes 12680, Lo Barnechea, Lo Barnechea",ChIJ-eEZrfrLYpYRnLjq6uBPWzY
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Servipag,"Avenida Las Condes 12916, Lo Barnechea",ChIJH4Y8yMjIYpYRsEgGm9blzHg
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Seguros Falabella,"Las Condes Int 3, Lo Barnechea, Lo Barnechea",ChIJ-Sa5lvrLYpYRnDnxlPMLfak
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Alto Ají Seco,"Avenida Las Condes 13137, Las Condes, Las Condes",ChIJmVk_v_HLYpYRzMooYugPR7w
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Mom and I,"Fray Montalva 77, Las Condes, Las Condes",ChIJY7CIl_HLYpYRAQn08lLbNYM
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Bmw Mini,"Avenida Las Condes 12907, Las Condes, Las Condes",ChIJaz7WQPDLYpYRaKJoPTKp1Vk
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,B Glam,"Avenida Las Condes 12803, local 10 a7, Las Condes",ChIJ_Ws_dvDLYpYR4cfI__FfHkQ
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,UDD Ventures,"Avenida Las Condes 12461, Las Condes",ChIJ48xbXX_FYpYRX7bNAGi08DE
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Novohit Chile,"Av. Las Condes 12461 Torre 3, Oficina 503, Las Condes",ChIJ4aoe8vrLYpYRAtC0GML0RH4
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Centro de Investigación en Complejidad Social,"Avenida Las Condes 12461, Las Condes, Las Condes",ChIJHwr_jfrLYpYRBsiN4FGNgeY
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Queirolo Autos,"Avenida Las Condes 12461, Local 4A, Las Condes, Las Condes",ChIJ8dmn3SzJYpYRVtslGKxcWj4
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,GESTARIA | Desarrollo y Gestión,"Avenida Las Condes 12461, Of. 907, Las Condes",ChIJiUKniEDPYpYRsiB4ssRBCn0
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Sportlife Puente Nuevo,"Avenida Las Condes 12916, Santiago, Santiago",ChIJKcobOPDLYpYRqLjygTcn-zA
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Lincoln International Academy,"Avenida Las Condes 13150, Lo Barnechea, Lo Barnechea",ChIJy1Y3x_HLYpYRkuHB24hKfs8
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Carolina S,"La Cabaña 123, Las Condes",ChIJndwkEQDLYpYR--NS7-w1i-Y
La Cabaña - Las Condes - Lider Puente Nuevo,"La Cabaña 123, Las Condes, Mall Sport, Las Condes, RM (Metropolitana)",-33.3715492,-70.51295019999999,supermercado,Las Condes,Las Condes,ChIJvbTaqBnPYpYRaQIY75xHwZM
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Estadio Nacional Julio Martínez Pradanos,"Avenida Grecia 2001, Ñuñoa",ChIJE7iaY-3PYpYR36FWBQaIJLk
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Corporacion Club de Tenis Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, XIII",ChIJE7iaY-3PYpYR3rdVE7C3kkQ
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,MatchPointRestaurant,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJIYU6IPPPYpYRLOwOENPDBPA
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Judo,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRO2Cw_sWkCuY
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Karate Kumite,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRifctdnhPkm0
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Taekwondo Kyorugi,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRnf99FbHrBTA
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm y Para - Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYR75IZRsl8VDw
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Clavados,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRWIei3TaFEWc
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Hockey Césped,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRRsX3B141otM
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,PanAm Ciclismo BMX,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYR_5zjZrWSbl4
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,ParapanAm Rugby en San de Ruedas,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRu5k3hP58Liw
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Sitio de memoria Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJY2m0b_LPYpYRsn0w0MpzAuc
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Patinódromo CAR,"Avenida Grecia, Patinodromo, Ñuñoa, Ñuñoa",ChIJy5J5IfLPYpYRy1hg5qwT7YY
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,National Stadium Sports Park,"Avenida Marathón 1719, Ñuñoa, Ñuñoa",ChIJmVW99fHPYpYRJXla1Lspino
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Residencia Deportiva CAR,"Avenida Pedro de Valdivia 4803, Ñuñoa, Ñuñoa",ChIJW5qble3PYpYRoTOpvCvAL9g
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Centro de Entrenamiento de Tenis y Deportes de Raquetas,"AV. GRECIA, INTERIOR 2001, Court Central Estadio Nacional, Ñuñoa",ChIJAyjEcCPPYpYRy6qO0iiFc68
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Pista Atletica Estadio Nacional,"Avenida Pedro de Valdivia 4801, Ñuñoa, Ñuñoa",ChIJVVVV4e3PYpYR2L_LidKFrK4
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Centre Court at the Estadio Nacional Julio Martínez Prádanos,"Court Central Estadio Nacional, Ñuñoa",ChIJrfVNGPPPYpYRqSH4_rsEy30
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,restaurante,Ñuñoa,Ñuñoa,ChIJ6TZN_JTPYpYRRVH-3xZvjZU
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Estadio Nacional Julio Martínez Pradanos,"Avenida Grecia 2001, Ñuñoa",ChIJE7iaY-3PYpYR36FWBQaIJLk
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Corporacion Club de Tenis Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, XIII",ChIJE7iaY-3PYpYR3rdVE7C3kkQ
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,MatchPointRestaurant,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJIYU6IPPPYpYRLOwOENPDBPA
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Judo,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRO2Cw_sWkCuY
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Karate Kumite,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRifctdnhPkm0
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Taekwondo Kyorugi,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRnf99FbHrBTA
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm y Para - Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYR75IZRsl8VDw
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Clavados,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRWIei3TaFEWc
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Hockey Césped,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRRsX3B141otM
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,PanAm Ciclismo BMX,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYR_5zjZrWSbl4
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,ParapanAm Rugby en San de Ruedas,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJCc53bvLPYpYRu5k3hP58Liw
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Sitio de memoria Estadio Nacional,"Avenida Grecia 2001, Ñuñoa, Ñuñoa",ChIJY2m0b_LPYpYRsn0w0MpzAuc
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Patinódromo CAR,"Avenida Grecia, Patinodromo, Ñuñoa, Ñuñoa",ChIJy5J5IfLPYpYRy1hg5qwT7YY
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,National Stadium Sports Park,"Avenida Marathón 1719, Ñuñoa, Ñuñoa",ChIJmVW99fHPYpYRJXla1Lspino
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Residencia Deportiva CAR,"Avenida Pedro de Valdivia 4803, Ñuñoa, Ñuñoa",ChIJW5qble3PYpYRoTOpvCvAL9g
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Centro de Entrenamiento de Tenis y Deportes de Raquetas,"AV. GRECIA, INTERIOR 2001, Court Central Estadio Nacional, Ñuñoa",ChIJAyjEcCPPYpYRy6qO0iiFc68
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Pista Atletica Estadio Nacional,"Avenida Pedro de Valdivia 4801, Ñuñoa, Ñuñoa",ChIJVVVV4e3PYpYR2L_LidKFrK4
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Centre Court at the Estadio Nacional Julio Martínez Prádanos,"Court Central Estadio Nacional, Ñuñoa",ChIJrfVNGPPPYpYRqSH4_rsEy30
Arriendo 2 Dormitorios Con Estacionamiento Ñuñoa,"Sector Estadio Nacional, Estadio Nacional, Ñuñoa, RM (Metropolitana)",-33.4646356,-70.6106698,supermercado,Ñuñoa,Ñuñoa,ChIJ6TZN_JTPYpYRRVH-3xZvjZU
Se Arrienda Depto 3 Dormitorios Y 2 Baños Stgo Centro. Calle,"Morande 626, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",-33.4362818,-70.6543368,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Se Arrienda Depto 3 Dormitorios Y 2 Baños Stgo Centro. Calle,"Morande 626, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",-33.4362818,-70.6543368,restaurante,HOTEL OLICAR AH TEATINOS,"Teatinos 741, Santiago, Santiago",ChIJ47CQx7rFYpYRaOsT4OYWdDs
